8.560635512820513782e+01,-1.442009523809523941e+01,-1.984712614900199696e+02,-6.625045599046848643e+00,2.925258248135417602e+02,8.012028042207364820e+01,-4.779582863598732843e+02,5.890743982984186111e+00,6.031275791641827482e+02,-6.126826853453089683e+01,1.473846354115678707e+02,-6.822477050105998160e+02,-2.626294715706425720e+01,5.264884488241720106e+01,-6.725642033200000469e+02,3.775108505083538830e+02,5.292799076088172114e+02,-2.835595478542131787e+02,2.369840414911264403e+01,2.057450346179691962e+02,-1.214558208322913231e+02,-3.790582231382890086e+02
8.208318589743591076e+01,-1.467185714285714226e+01,-1.844079614782881151e+02,-6.309371965232336343e+00,2.631573316552003234e+02,7.413714764841316196e+01,-3.962108557842350365e+02,5.689935985926520168e+00,5.676737636865095737e+02,-5.432550681985944152e+01,1.365200598707685629e+02,-5.521627162688000681e+02,-2.506478021908297293e+01,4.777047809808314582e+01,-7.535352064239999663e+02,3.383404067469319898e+02,4.810445995465385067e+02,-2.614511165383345883e+02,2.245244484109842986e+01,1.979258413448002329e+02,-1.118614762538305172e+02,-3.409978137397487785e+02
8.295715641025640252e+01,-1.518628571428571661e+01,-1.837958735883993882e+02,-6.324594260361516618e+00,2.608353569661910001e+02,7.336783267078220661e+01,-3.872257789020316068e+02,5.744961756396886443e+00,5.567892849066312237e+02,-5.451173600695395294e+01,1.343524474029334499e+02,-5.448420248691999177e+02,-2.517332176039854019e+01,4.786459200126601132e+01,-7.363997813013332916e+02,3.313141912769837631e+02,4.660407182889488809e+02,-2.584229059780134321e+02,2.259283316562436283e+01,1.959979656493911193e+02,-1.082534138167558950e+02,-3.370561494390844359e+02
8.178267692307693437e+01,-1.421423809523809645e+01,-1.711813841057497143e+02,-6.192358376950789278e+00,2.386601010684689470e+02,7.052540721514884581e+01,-3.466252130083167913e+02,5.654862675553038009e+00,5.328693405305609758e+02,-4.943420504851746244e+01,1.226944883576686465e+02,-4.919117564283998831e+02,-2.423503017257942815e+01,4.426096417348391299e+01,-6.706040313373332538e+02,2.987896673731036685e+02,4.255258948584361747e+02,-2.357959505061704135e+02,2.183901576117745336e+01,1.818751487134425986e+02,-9.832103974734735630e+01,-2.853466800244999035e+02
8.346960769230770438e+01,-1.513857142857142790e+01,-1.980648596301309965e+02,-6.624215985215495373e+00,2.863369959586801201e+02,7.786791589862073693e+01,-4.631304188266062170e+02,5.889360117052212296e+00,5.951596216315787160e+02,-6.045393690024828715e+01,1.487861790625136962e+02,-6.378200892448002151e+02,-2.684307944940790946e+01,5.185979499999027809e+01,-7.410474184960002049e+02,3.776561038020165029e+02,5.141631499068334961e+02,-2.810789108820497972e+02,2.359242769014334229e+01,2.116566799249985706e+02,-1.218169407982634738e+02,-3.751067171314336974e+02
8.262761410256410954e+01,-1.446452380952380778e+01,-1.885383954237308046e+02,-6.458529839671365735e+00,2.714231787059953263e+02,7.401425003762288668e+01,-4.332184109105610901e+02,5.712761815779511032e+00,5.602065283667848234e+02,-5.665348522491935768e+01,1.377213464745148883e+02,-6.206776574129997925e+02,-2.513889456941578970e+01,4.862250756628154136e+01,-7.514863732199997912e+02,3.431625024379577553e+02,4.875567754731489458e+02,-2.708987467794489703e+02,2.265681374266603854e+01,1.970551983355218510e+02,-1.158612506762907799e+02,-3.577101170130998753e+02
8.137372948717948873e+01,-1.498585714285714232e+01,-1.713512673080753359e+02,-6.138038779636389997e+00,2.483373864367051169e+02,7.195312983181135280e+01,-3.746198749802783823e+02,5.602107110178192073e+00,5.486803404669452675e+02,-5.360089917166563822e+01,1.298873110242244877e+02,-5.255930199877498126e+02,-2.405785226314119640e+01,4.743819037199404676e+01,-7.066160145329999978e+02,3.276306049491760177e+02,4.733098711878540712e+02,-2.400699794189631007e+02,2.133565839579361167e+01,1.818287942624114351e+02,-1.028480236570744779e+02,-3.416008776789063859e+02
8.656449487179487789e+01,-1.496776190476190749e+01,-1.992532232210691916e+02,-6.601696307854620471e+00,2.837660792907814766e+02,7.872877461583237846e+01,-4.384464583124440082e+02,6.005484897727187743e+00,5.851542698574879751e+02,-5.782203157981644637e+01,1.469428954782243295e+02,-5.834354856000002201e+02,-2.659285402235034113e+01,5.042926820183316039e+01,-7.625182610000000523e+02,3.630272635503159790e+02,4.705078412780771373e+02,-2.705550960556632845e+02,2.459342747639083981e+01,2.132593085998402955e+02,-1.200598959585929038e+02,-3.635284192992841668e+02
8.544807051282052157e+01,-1.441752380952380719e+01,-2.021936244790968260e+02,-6.472104138622730041e+00,2.901637407120920784e+02,7.809018857583114936e+01,-4.230277168244658128e+02,5.919981474233377838e+00,5.920223212634615493e+02,-5.628500849310664478e+01,1.496413889201462553e+02,-5.812861685400000624e+02,-2.637081533920418153e+01,4.971643358306449301e+01,-7.248879309333333367e+02,3.581168989179283244e+02,4.911009951336536119e+02,-2.815245474175068239e+02,2.416258657779877694e+01,2.153599958069935951e+02,-1.199747356932146403e+02,-3.503199817539694436e+02
8.604951153846154455e+01,-1.438199999999999967e+01,-1.896457421292347476e+02,-6.461483825018730975e+00,2.726750718311742503e+02,7.711057576506163969e+01,-4.536519969513328761e+02,5.818583146786783011e+00,5.769124358055623816e+02,-5.763314345769456537e+01,1.443183420000127057e+02,-6.041420797350000385e+02,-2.591128789203515836e+01,5.044480448193279898e+01,-6.930964469000001600e+02,3.739028765322007075e+02,5.021271958144232030e+02,-2.630534048975102905e+02,2.318379331310616109e+01,2.054570289893474353e+02,-1.169824024652494643e+02,-3.660096474929620172e+02
